ID,Price
976,15993.334980929736
977,19095.978602531188
978,16849.516484586475
979,34890.84238804251
980,35501.91630314452
981,10694.553397279937
982,15548.070141261318
983,23420.047369847005
984,17761.42158025426
985,12247.06626751431
986,10540.15520726631
987,23896.945430615724
988,25184.370415127298
989,24402.65104370526
990,31918.26081201146
991,16174.647328195673
992,34289.61745959829
993,31475.975682712324
994,15034.347217755972
995,7162.485509413748
996,14505.448809115342
997,19191.654293399613
998,36586.851470225585
999,33977.38479105749
1000,16631.320539636235
1001,16457.54259853327
1002,19036.581964333873
1003,19425.549797722433
1004,6223.422506313532
1005,26260.406670932618
1006,14108.014199879015
1007,8862.034335519525
1008,9467.554093267852
1009,16085.164528152272
1010,41716.153991626175
1011,38585.028358773554
1012,19836.247947195385
1013,17307.290956084777
1014,34965.8572595786
1015,17574.325840723013
1016,18180.132862305196
1017,43017.71429300347
1018,16182.776850662072
1019,6818.972211891025
1020,21566.424242217716
1021,38172.97338725709
1022,24151.74406975466
1023,32042.729346115335
1024,17955.932630129395
1025,8759.064838311579
1026,42849.467274974035
1027,39974.69454978173
1028,29806.966175054808
1029,21137.39433225105
1030,7778.100322629481
1031,15534.331925836044
1032,19467.539210103638
1033,21459.268724663107
1034,16646.539743701986
1035,16736.553618296148
1036,16697.23372267505
1037,38049.91957472907
1038,29035.08970710299
1039,17984.71766895751
1040,17299.55187233707
1041,7285.393230548548
1042,24901.478924680738
1043,15357.59216276826
1044,29160.1030906268
1045,14574.713784747093
1046,15213.576984725849
1047,14812.38008317226
1048,5681.389984816452
1049,35891.15867065083
1050,4469.262849135349
1051,11863.540284943077
1052,31905.593174969486
1053,10049.66800294446
1054,17553.43559921098
1055,22415.18933753356
1056,31376.954951588225
1057,7690.497054772209
1058,19553.31569258653
1059,25542.25319591394
1060,9231.389585872088
1061,2527.1404248951562
1062,12597.397858191625
1063,13642.17361473506
1064,32800.35029464234
1065,30417.40634921539
1066,13509.668743255073
1067,10929.115518637022
1068,35968.949639998544
1069,17676.353545361653
1070,4571.283759483248
1071,18165.486452004207
1072,24899.401115980643
1073,15046.112199819278
1074,11279.15529788258
1075,23994.053642176663
1076,13078.885873929006
1077,10756.371131248576
1078,15322.072880746251
1079,13635.685727831557
1080,22061.01028102051
1081,11951.403786559304
1082,8098.167615175294
1083,16899.02577771448
1084,19249.756072683387
1085,14594.956150467122
1086,5004.467967983434
1087,26868.984376049673
1088,3885.30615536804
1089,14555.230316903442
1090,18638.411569189742
1091,8568.32198719376
1092,41368.23920196824
1093,14101.855655933245
1094,19957.629470444885
1095,37108.04470615156
1096,25585.26714619291
1097,20710.574910651125
1098,17725.892665391726
1099,12673.741060140523
1100,12848.625749959872
1101,31470.73554714723
1102,26553.460379379987
1103,11904.549553935647
1104,21144.3459795482
1105,14660.741126268733
1106,12541.712418481695
1107,28833.1849675281
1108,25377.34614433926
1109,11283.082799104362
1110,23969.39823170241
1111,24442.31931678305
1112,15001.38137114397
1113,30438.552486029042
1114,21994.101168600788
1115,11143.749952215856
1116,10311.115615359266
1117,27555.04293929788
1118,25503.03654258105
1119,17978.07404589594
1120,16421.914618391802
1121,34286.49337270896
1122,19206.95774831455
1123,15321.938442119621
1124,35109.606507630175
1125,39001.670376197966
1126,24975.545226146205
1127,20431.53767019748
1128,30301.489811868905
1129,38749.170297726465
1130,19687.961627130586
1131,34486.23174182108
1132,17574.17746546817
1133,6180.335869816358
1134,43349.36894110935
1135,30334.63007375861
1136,17903.612721319685
1137,15632.243088234327
1138,14305.056522085799
1139,20610.621400539694
1140,12188.92458229884
1141,26412.5985055433
1142,21662.157956387597
1143,28208.08132510506
1144,29128.55014390071
1145,15566.999311826663
1146,12282.685930457252
1147,29557.072218796467
1148,17544.245795526425
1149,23066.892521813174
1150,5743.465385777454
1151,17623.09900598958
1152,13145.622394179889
1153,41057.05821962513
1154,48327.94923447059
1155,31744.04517566439
1156,31212.348004040792
1157,17586.842577083877
1158,12491.925021377305
1159,18736.25889212536
1160,18484.670603938182
1161,12624.071215054644
1162,27652.098341017234
1163,44495.05431497266
1164,13762.242931885778
1165,28493.155454808802
1166,14502.262146926716
1167,21248.933542018174
1168,21231.463196420988
1169,21767.606807033564
1170,45232.58605261397
1171,27452.437147005923
1172,16579.400431904734
1173,19499.804884713838
1174,4529.633127335015
1175,17391.97750662462
1176,10846.966179419787
1177,18602.716784381406
1178,30008.288157267827
1179,8609.030085407352
1180,24309.138411378302
1181,36061.66803890882
1182,20947.978373849724
1183,19893.727550252053
1184,12858.036972416956
1185,18299.829678966555
1186,24755.8524541005
1187,31628.094389407972
1188,14852.670891455828
1189,17665.757296626598
1190,35362.81307259975
1191,14667.373227104768
1192,19668.469176278097
1193,23175.599390236588
1194,9323.013352556854
1195,7920.532631700818
1196,11806.717333713568
1197,15166.349269499035
1198,19667.356718917425
1199,30607.69323915421
1200,28105.854592919524
1201,12802.647233776914
1202,15794.400848869316
1203,29845.257555015618
1204,11958.139502952094
1205,7503.502209405691
1206,19053.987044465528
1207,30950.476949811502
1208,28310.700790913135
1209,33880.92238401561
1210,4087.6304619226853
1211,12637.732128399033
1212,10811.240736083897
1213,30593.227503030295
1214,19164.542293684044
1215,17039.390090505625
1216,25214.72898240542
1217,17867.30499981531
1218,30689.071793381398
1219,32989.68572284465
1220,16447.928592566794
1221,14164.858039529077
1222,7292.916541585873
1223,27627.268651308685
1224,14338.286399186865
1225,22120.846552716674
1226,31887.55615675489
1227,35919.131371998235
1228,24606.720669344824
1229,17808.151610423196
1230,23683.983991506513
1231,33741.09511302149
1232,20692.77938244332
1233,18394.542963301108
1234,13868.776302424803
1235,9193.917965639228
1236,8637.50569180231
1237,26626.426586046106
1238,22887.555734721915
1239,26490.20601991461
1240,21202.71992243394
1241,41223.85563964836
1242,27870.94540132859
1243,19087.54575037752
1244,15348.308109939373
1245,26419.95367371426
1246,38710.02581358933
1247,27313.592831773374
1248,17674.073932225616
1249,11026.250162153148
1250,11946.981304828876
1251,24030.531259449283
1252,14930.992163034323
1253,31813.332958342795
1254,9846.971346830729
1255,23504.02463386349
1256,31834.241651875287
1257,8593.981699876882
1258,16379.452601255265
1259,23397.118438124846
1260,29256.313674537014
1261,37060.57638028545
1262,21658.765685056536
1263,23896.99852105223
1264,16494.717969086232
1265,27939.042726671236
1266,36930.698538310215
1267,15772.724311653423
1268,12787.39491000776
1269,20937.953073669152
1270,38970.43827633521
1271,26942.908172911415
1272,14557.427054357462
1273,20128.088891787993
1274,14582.034761711804
1275,17070.13643956145
1276,30098.072507289035
1277,15061.505764715454
1278,14600.387317677802
1279,20169.02168895333
1280,17932.0552069922
1281,16851.1296119468
1282,18095.789188674305
1283,26736.931236227218
1284,23700.601837251565
1285,24966.98566369594
1286,17045.347249079485
1287,16873.934243361244
1288,7218.542079954772
1289,3638.65977891022
1290,22656.648542849696
1291,17505.33628230738
1292,13090.069989448812
1293,12973.051910730574
1294,27695.414578579675
1295,14018.153495292461
1296,19519.83429175019
1297,6005.424195597895
1298,15991.050780434183
1299,19442.32243036976
1300,11539.055540090094
1301,19422.648077825786
1302,18048.608247409185
1303,11547.48549547961
1304,23560.142471975327
1305,19451.182323160207
1306,16567.918373880308
1307,8322.189830476027
1308,44491.75275158247
1309,14113.44707900494
1310,15566.120557834607
1311,25283.45024696199
1312,30564.79694447023
1313,14862.757180104027
1314,19190.070049127535
1315,16307.929309972185
1316,25143.628060410072
1317,15493.293168992403
1318,20070.07785510583
1319,30417.069502094677
1320,14327.761399542695
1321,24348.259065272676
1322,37735.760947971794
1323,17815.915954968867
1324,35338.4328463772
1325,29021.629303943086
1326,29979.166382749787
1327,26889.112475171485
1328,44044.001396511914
1329,10120.149345844227
1330,19228.34616156146
1331,33118.36599564556
1332,11805.860652470697
1333,26337.07852539289
1334,16260.247586293699
1335,38948.90974269672
1336,13573.988602918032
1337,9443.243093201996
1338,26531.64093605669
1339,23584.98394924449
1340,31736.73987265253
1341,39979.644760301635
1342,9353.460511411782
1343,10673.06251852838
1344,13746.599234947591
1345,22988.126287404724
1346,27149.128397036682
1347,20008.780544878045
1348,12801.109270933282
1349,27641.957562840034
1350,15601.61688556755
1351,37654.06263858728
1352,21313.333712487776
1353,9527.388996534863
1354,26992.00910571737
1355,13881.846798811477
1356,11483.193424763193
1357,20702.01347699629
1358,26764.085428596532
1359,13346.277807174496
1360,12252.109713017233
1361,44945.60555720902
